#time,V_x,k,SlipAngle,LateralForce,DynamicS,AbsVy,
2677,[-0.01056473],10000,[5.32304803e-06],[3.34057073e+08],[-5.62365855e-08]
2678,[-0.01065703],10000,[5.23197578e-06],[3.42793295e+08],[-5.57573284e-08]
2679,[-0.01074943],10000,[5.14301225e-06],[3.51705735e+08],[-5.52844496e-08]
2680,[-0.01084193],10000,[5.05609052e-06],[3.60797686e+08],[-5.48177765e-08]
2681,[-0.01093453],10000,[4.97114623e-06],[3.7007253e+08],[-5.43571417e-08]
2682,[-0.01102723],10000,[4.88811752e-06],[3.7953375e+08],[-5.39023823e-08]
2683,[-0.01112002],10000,[4.80694495e-06],[3.89184915e+08],[-5.34533407e-08]
2684,[-0.01121292],10000,[4.72757125e-06],[3.99029713e+08],[-5.3009863e-08]
2685,[-0.01130591],10000,[4.64994138e-06],[4.09071924e+08],[-5.25718002e-08]
2686,[-0.01139899],10000,[4.57400233e-06],[4.19315446e+08],[-5.21390073e-08]
2687,[-0.01149217],10000,[4.49970305e-06],[4.29764294e+08],[-5.17113428e-08]
2688,[-0.01158544],10000,[4.42699442e-06],[4.40422593e+08],[-5.12886698e-08]
2689,[-0.0116788],10000,[4.35582909e-06],[4.51294594e+08],[-5.08708551e-08]
2690,[-0.01177225],10000,[4.2861614e-06],[4.62384687e+08],[-5.0457768e-08]
2691,[-0.01186579],10000,[4.21794736e-06],[4.73697391e+08],[-5.00492821e-08]
2692,[-0.01195942],10000,[4.15114459e-06],[4.8523735e+08],[-4.96452746e-08]
2693,[-0.01205313],10000,[4.08571218e-06],[4.97009366e+08],[-4.92456255e-08]
2694,[-0.01214693],10000,[4.02161068e-06],[5.09018387e+08],[-4.88502178e-08]
2695,[-0.01224081],10000,[3.95880202e-06],[5.21269516e+08],[-4.84589377e-08]
2696,[-0.01233477],10000,[3.89724944e-06],[5.3376802e+08],[-4.80716741e-08]
2697,[-0.01242881],10000,[3.83691742e-06],[5.46519346e+08],[-4.76883184e-08]
2698,[-0.01252293],10000,[3.7777718e-06],[5.59529076e+08],[-4.7308766e-08]
2699,[-0.01261712],10000,[3.71977941e-06],[5.7280302e+08],[-4.69329134e-08]
2700,[-0.01271139],10000,[3.66290828e-06],[5.86347165e+08],[-4.65606598e-08]
2701,[-0.01280573],10000,[3.60712754e-06],[6.00167676e+08],[-4.61919079e-08]
2702,[-0.01290014],10000,[3.55240731e-06],[6.14270942e+08],[-4.58265617e-08]
2703,[-0.01299462],10000,[3.49871873e-06],[6.28663551e+08],[-4.54645282e-08]
2704,[-0.01308917],10000,[3.44603384e-06],[6.4335234e+08],[-4.51057156e-08]
2705,[-0.01318378],10000,[3.39432565e-06],[6.58344347e+08],[-4.47500354e-08]
2706,[-0.01327845],10000,[3.34356801e-06],[6.73646876e+08],[-4.43974001e-08]
2707,[-0.01337318],10000,[3.29373562e-06],[6.89267468e+08],[-4.40477249e-08]
2708,[-0.01346797],10000,[3.24480405e-06],[7.05213918e+08],[-4.37009271e-08]
2709,[-0.01356282],10000,[3.19674954e-06],[7.21494319e+08],[-4.33569249e-08]
2710,[-0.01365771],10000,[3.14954918e-06],[7.38117025e+08],[-4.30156394e-08]
2711,[-0.01375266],10000,[3.10318071e-06],[7.55090707e+08],[-4.26769925e-08]
2712,[-0.01384766],10000,[3.05762262e-06],[7.7242433e+08],[-4.23409086e-08]
2713,[-0.0139427],10000,[3.01285399e-06],[7.90127205e+08],[-4.20073127e-08]
2714,[-0.01403778],10000,[2.96885463e-06],[8.08208948e+08],[-4.16761327e-08]
2715,[-0.01413291],10000,[2.92560495e-06],[8.26679541e+08],[-4.13472974e-08]
2716,[-0.01422807],10000,[2.8830859e-06],[8.45549356e+08],[-4.10207366e-08]
2717,[-0.01432326],10000,[2.84127906e-06],[8.64829118e+08],[-4.06963824e-08]
2718,[-0.01441849],10000,[2.80016654e-06],[8.84529974e+08],[-4.03741678e-08]
2719,[-0.01451374],10000,[2.75973101e-06],[9.04663471e+08],[-4.00540276e-08]
2720,[-0.01460902],10000,[2.7199556e-06],[9.25241625e+08],[-3.97358972e-08]
2721,[-0.01470433],10000,[2.68082399e-06],[9.46276881e+08],[-3.9419714e-08]
2722,[-0.01479965],10000,[2.6423203e-06],[9.67782192e+08],[-3.91054161e-08]
2723,[-0.01489499],10000,[2.60442914e-06],[9.89770998e+08],[-3.87929432e-08]
2724,[-0.01499034],10000,[2.56713557e-06],[1.01225725e+09],[-3.84822363e-08]
2725,[-0.0150857],10000,[2.53042504e-06],[1.03525546e+09],[-3.81732372e-08]
2726,[-0.01518107],10000,[2.49428342e-06],[1.05878078e+09],[-3.78658884e-08]
2727,[-0.01527644],10000,[2.45869704e-06],[1.08284885e+09],[-3.75601347e-08]
2728,[-0.01537181],10000,[2.42365252e-06],[1.10747606e+09],[-3.72559205e-08]
2729,[-0.01546717],10000,[2.38913692e-06],[1.13267939e+09],[-3.69531923e-08]
2730,[-0.01556253],10000,[2.35513767e-06],[1.15847653e+09],[-3.66518974e-08]
2731,[-0.01565787],10000,[2.32164249e-06],[1.18488593e+09],[-3.63519835e-08]
2732,[-0.0157532],10000,[2.28863949e-06],[1.2119268e+09],[-3.60533998e-08]
2733,[-0.01584851],10000,[2.25611707e-06],[1.23961913e+09],[-3.57560964e-08]
2734,[-0.0159438],10000,[2.22406394e-06],[1.26798382e+09],[-3.54600236e-08]
2735,[-0.01603906],10000,[2.19246916e-06],[1.29704259e+09],[-3.51651334e-08]
2736,[-0.01613428],10000,[2.16132203e-06],[1.32681815e+09],[-3.48713784e-08]
2737,[-0.01622947],10000,[2.13061217e-06],[1.35733418e+09],[-3.45787118e-08]
